"SETTLEMENT_DATE","SETTLEMENT_PERIOD","ND","FORECAST_ACTUAL_INDICATOR","TSD","ENGLAND_WALES_DEMAND","EMBEDDED_WIND_GENERATION","EMBEDDED_WIND_CAPACITY","EMBEDDED_SOLAR_GENERATION","EMBEDDED_SOLAR_CAPACITY","NON_BM_STOR","PUMP_STORAGE_PUMPING","SCOTTISH_TRANSFER","IFA_FLOW","IFA2_FLOW","BRITNED_FLOW","MOYLE_FLOW","EAST_WEST_FLOW","NEMO_FLOW","NSL_FLOW","ELECLINK_FLOW","VIKING_FLOW","GREENLINK_FLOW"
"2026-03-05",15,31129,"A",32560,29050,2151,6606,378,21504,0,311,4175,1503,991,793,-166,-63,883,1397,997,568,-291
"2026-03-05",16,31769,"A",33538,29309,2079,6606,1462,21504,0,314,3530,1503,991,1003,-317,-97,997,1397,998,739,-441
"2026-03-05",17,31334,"A",32985,28686,1946,6606,2762,21504,0,173,3188,1503,991,1002,-361,-3,997,1397,997,973,-514
"2026-03-05",18,30713,"A",32372,27994,1813,6606,4012,21504,0,164,2766,1503,991,1003,-381,0,997,1397,997,993,-514
"2026-03-05",19,29651,"A",31312,26902,1665,6606,5470,21504,0,161,2202,1502,991,1002,-386,0,1016,1397,998,993,-514
"2026-03-05",20,28731,"A",30404,25988,1517,6606,6563,21504,0,159,1802,1503,991,1002,-400,0,1017,1397,997,993,-514
"2026-03-05",21,28013,"A",29427,25237,1431,6606,7474,21504,0,14,1671,1503,991,1003,-286,0,1016,1397,998,993,-514
"2026-03-05",22,27403,"A",28731,24618,1345,6606,8181,21504,0,10,1627,1503,991,1002,-204,0,1017,1397,997,993,-514
"2026-03-05",23,26617,"A",27773,23802,1267,6606,8796,21504,0,10,1198,1502,991,1002,-100,0,1016,1397,998,993,-446
"2026-03-05",24,26150,"A",27119,23244,1188,6606,9496,21504,0,10,1068,1503,991,1002,-54,0,1016,1397,998,990,-305
"2026-03-05",25,26059,"A",27091,23027,1148,6606,9752,21504,0,9,1192,1503,991,1002,-109,0,1016,1397,997,990,-314
"2026-03-05",26,25833,"A",26928,22827,1107,6606,9131,21504,0,6,1311,1503,991,1002,-102,0,1016,1397,998,990,-387
"2026-03-05",27,26117,"A",27193,23065,1088,6606,8597,21504,0,6,1377,1503,991,1002,-40,0,1016,1397,997,990,-430
"2026-03-05",28,26347,"A",27408,23302,1069,6606,7956,21504,0,6,1522,1502,991,1002,0,0,1016,1397,997,990,-455
"2026-03-05",29,27046,"A",28113,24007,1032,6606,7001,21504,0,6,1958,1502,991,1003,-35,0,997,1397,997,990,-426
"2026-03-05",30,27837,"A",28935,24814,994,6606,5706,21504,0,6,1953,1502,991,1001,-70,0,996,1397,997,967,-422
"2026-03-05",31,28810,"A",29921,25872,1066,6606,4321,21504,0,6,2410,1503,991,368,-83,0,910,1397,997,117,-422
"2026-03-05",32,30626,"A",31863,27651,1138,6606,3089,21504,0,7,2188,1503,991,285,-235,0,901,1397,997,24,-395
"2026-03-05",33,31672,"A",34399,28671,1172,6606,1789,21504,0,6,2317,1505,991,-410,-386,-67,343,1397,998,-906,-352
"2026-03-05",34,33248,"A",36244,30192,1205,6606,789,21504,0,7,2425,1504,991,-466,-443,-219,316,1397,997,-965,-296
"2026-03-05",35,35029,"A",37864,31976,1247,6606,197,21504,0,6,2719,1505,992,-552,-451,-371,67,1397,997,-490,-365
"2026-03-05",36,36404,"A",39359,33312,1288,6606,4,21504,0,5,2847,1504,990,-522,-452,-506,57,1397,992,-445,-425
"2026-03-05",37,37422,"A",39521,34224,1359,6606,0,21504,0,9,2816,1394,938,165,-451,-528,141,1397,831,-25,-486
"2026-03-05",38,37420,"A",39519,34213,1429,6606,0,21504,0,6,2819,1389,935,185,-452,-528,151,1397,825,21,-513
"2026-03-05",39,37588,"A",39688,34377,1510,6606,0,21504,0,6,3287,1467,961,707,-452,-528,746,1397,986,716,-514
"2026-03-05",40,36511,"A",38610,33324,1590,6606,0,21504,0,6,3303,1473,963,733,-451,-528,776,1397,996,768,-514
"2026-03-05",41,34970,"A",37070,31955,1581,6606,0,21504,0,6,2890,1473,961,920,-452,-528,776,1397,996,904,-514
"2026-03-05",42,33263,"A",35364,30234,1572,6606,0,21504,0,6,2923,1473,962,927,-452,-529,776,1397,997,915,-514
"2026-03-05",43,31667,"A",33769,28753,1606,6606,0,21504,0,6,2507,1441,990,847,-452,-530,808,1397,997,984,-514
"2026-03-05",44,30071,"A",32173,27383,1639,6606,0,21504,0,6,2508,1440,992,843,-451,-531,809,1397,996,989,-514
"2026-03-05",45,28100,"A",30202,25519,1573,6606,0,21504,0,6,2295,1499,992,618,-451,-531,910,1397,997,969,-514
"2026-03-05",46,26914,"A",29015,24437,1506,6606,0,21504,0,6,2100,1502,992,609,-451,-530,914,1387,997,953,-514
"2026-03-05",47,25581,"A",27742,23145,1455,6606,0,21504,0,64,1746,1502,992,713,-452,-531,994,1260,997,475,-514
"2026-03-05",48,24727,"A",26889,22327,1403,6606,0,21504,0,68,1396,1502,992,716,-451,-530,997,1254,996,443,-513
"2026-03-06",1,25315,"A",27504,22881,1360,6606,0,21504,0,126,1367,1502,992,677,-452,-497,997,1381,997,484,-514
"2026-03-06",2,25934,"A",28100,23502,1316,6606,0,21504,0,126,1759,1502,991,676,-452,-475,997,1397,997,486,-513
"2026-03-06",3,25583,"A",27806,23176,1310,6606,0,21504,0,126,1800,1502,991,664,-452,-531,997,1397,997,460,-514
"2026-03-06",4,24845,"A",27066,22486,1303,6606,0,21504,0,126,1713,1502,992,664,-451,-531,997,1397,997,448,-513
"2026-03-06",5,24310,"A",26532,21959,1363,6606,0,21504,0,126,1581,1502,991,557,-452,-531,988,1397,996,91,-513
"2026-03-06",6,23616,"A",25837,21272,1422,6606,0,21504,0,126,1427,1502,991,521,-451,-531,986,1394,997,56,-513
"2026-03-06",7,22728,"A",25445,20440,1478,6606,0,21504,0,124,1453,1504,991,-172,-452,-531,705,1367,997,-324,-514
"2026-03-06",8,22226,"A",24984,19982,1533,6606,0,21504,0,130,1331,1504,991,-187,-452,-508,686,1366,997,-367,-514
"2026-03-06",9,21788,"A",25165,19646,1525,6606,0,21504,0,51,1471,1505,991,-419,-433,-379,70,1393,997,-982,-513
"2026-03-06",10,21991,"A",25385,19806,1517,6606,0,21504,0,5,1220,1505,991,-462,-451,-342,9,1397,997,-1020,-514
"2026-03-06",11,22459,"A",27496,20251,1462,6606,0,21504,0,5,1063,1507,991,-994,-451,-432,-955,1397,998,-1086,-514
"2026-03-06",12,23393,"A",28594,21070,1407,6606,0,21504,0,5,847,1507,992,-996,-452,-523,-1022,1383,998,-1090,-513
"2026-03-06",13,25738,"A",30948,23218,1343,6606,0,21504,0,5,724,1507,992,-997,-451,-531,-1022,1209,997,-1090,-514
"2026-03-06",14,28030,"A",33190,25336,1279,6606,2,21504,0,5,474,1504,989,-981,-452,-531,-1010,1202,995,-1068,-513
"2026-03-06",15,31031,"A",33884,28037,1212,6606,75,21504,0,9,89,1252,902,-184,-451,-531,-306,1375,887,-258,-514
"2026-03-06",16,32552,"A",35196,29318,1144,6606,301,21504,0,11,-168,1239,899,-132,-452,-531,-252,1397,884,-153,-513
"2026-03-06",17,33893,"A",36001,30498,1082,6606,655,21504,0,11,-737,1436,986,793,-452,-531,509,1397,990,893,-514
"2026-03-06",18,34324,"A",36433,30909,1020,6606,1072,21504,0,12,-910,1446,992,1002,-452,-531,555,1397,998,985,-514
"2026-03-06",19,34864,"A",36975,31450,959,6606,1538,21504,0,14,-979,1499,992,1002,-452,-531,915,1397,974,985,-514
"2026-03-06",20,34591,"A",36701,31242,897,6606,2037,21504,0,14,-1017,1501,991,1002,-451,-531,928,1397,973,988,-514
"2026-03-06",21,34497,"A",36600,31262,861,6606,2119,21504,0,9,-770,1440,967,1001,-452,-528,656,1397,973,992,-514
"2026-03-06",22,34740,"A",36738,31562,825,6606,2392,21504,0,10,-683,1437,966,1002,-451,-423,647,1397,973,990,-514
"2026-03-06",23,35177,"A",37099,32075,789,6606,2559,21504,0,11,-668,1498,990,1002,-452,-345,1002,1397,996,990,-514
"2026-03-06",24,35065,"A",36854,32093,752,6606,2589,21504,0,11,-946,1502,992,1002,-452,-212,1016,1397,998,990,-514
"2026-03-06",25,34875,"A",36525,31916,724,6606,2701,21504,0,11,-1141,1502,992,1002,-452,-73,1016,1397,997,990,-514
"2026-03-06",26,34950,"A",36548,32074,695,6606,2748,21504,0,11,-1051,1502,992,1002,-452,-21,1016,1397,997,990,-514
"2026-03-06",27,34799,"A",36514,31950,665,6606,2590,21504,0,11,-684,1502,992,1002,-452,-138,1017,1397,998,990,-514
"2026-03-06",28,34543,"A",36213,31686,634,6606,2467,21504,0,11,-842,1503,992,1003,-452,-93,1017,1397,998,990,-514
"2026-03-06",29,34340,"A",36097,31478,599,6606,2295,21504,0,11,-871,1502,992,1002,-452,-180,998,1397,997,989,-514
"2026-03-06",30,34081,"A",35819,31263,563,6606,2058,21504,0,11,-616,1502,992,874,-452,-161,990,1397,997,896,-514
"2026-03-06",31,33538,"A",35827,30890,578,6606,1793,21504,0,11,-153,1504,992,-176,-452,-24,431,1397,997,-512,-514
"2026-03-06",32,34082,"A",36594,31359,592,6606,1402,21504,0,16,10,1504,992,-209,-452,-40,405,1397,998,-681,-514
"2026-03-06",33,34778,"A",38488,31889,599,6606,974,21504,0,14,376,1504,992,-956,-419,-188,688,1397,997,-1019,-514
"2026-03-06",34,35808,"A",39758,32727,605,6606,516,21504,0,5,587,1503,992,-997,-452,-339,684,1397,997,-1043,-514
"2026-03-06",35,36206,"A",40386,33062,569,6606,136,21504,0,5,797,1474,992,-998,-452,-453,-76,1397,997,-1082,-514
"2026-03-06",36,37362,"A",41504,34165,533,6606,9,21504,0,0,1043,1473,989,-873,-452,-502,-120,1397,987,-1081,-514
"2026-03-06",37,38209,"A",41200,34872,544,6606,27,21504,0,0,635,1408,891,153,-452,-531,248,1397,627,-894,-514
"2026-03-06",38,37898,"A",40838,34474,554,6606,0,21504,0,0,569,1406,887,174,-452,-531,274,1397,615,-843,-514
"2026-03-06",39,38001,"A",40089,34620,536,6606,0,21504,0,8,594,1496,985,758,-452,-527,937,1397,974,161,-501
"2026-03-06",40,36932,"A",38891,33638,517,6606,0,21504,0,13,404,1502,992,775,-452,-422,973,1397,997,235,-472
"2026-03-06",41,35531,"A",37251,32433,528,6606,0,21504,0,13,393,1503,992,151,-431,-272,914,1397,997,60,-404
"2026-03-06",42,34612,"A",36035,31613,538,6606,0,21504,0,10,803,1502,992,127,-327,-121,912,1397,997,44,-365
"2026-03-06",43,33074,"A",34431,30303,558,6606,0,21504,0,10,1053,1488,992,254,-371,-6,753,1397,996,0,-370
"2026-03-06",44,31300,"A",32463,28706,578,6606,0,21504,0,8,1389,1488,992,254,-252,0,747,1397,997,-4,-299
"2026-03-06",45,29722,"A",30885,27311,620,6606,0,21504,0,6,1563,1453,992,2,-257,0,571,1397,998,-64,-236
"2026-03-06",46,28254,"A",29409,25995,662,6606,0,21504,0,5,1880,1451,992,0,-125,0,568,1397,997,-59,-366
"2026-03-06",47,26967,"A",28157,24697,694,6606,0,21504,0,8,1760,1499,992,683,-90,0,979,1397,996,248,-492
"2026-03-06",48,26051,"A",27116,23874,725,6606,0,21504,0,8,2217,1502,992,830,-16,0,997,1397,996,285,-441
"2026-03-07",1,26334,"A",27386,24119,740,6606,0,21504,0,7,2357,1502,992,997,0,0,997,1397,997,840,-445
"2026-03-07",2,27171,"A",28105,24996,754,6606,0,21504,0,7,2514,1503,992,1002,0,0,997,1397,996,866,-327
"2026-03-07",3,26633,"A",27489,24525,784,6606,0,21504,0,6,2658,1503,992,852,0,0,997,1397,997,415,-250
"2026-03-07",4,26320,"A",27294,24265,813,6606,0,21504,0,130,2731,1503,992,845,0,0,997,1397,997,371,-244
"2026-03-07",5,25065,"A",26369,23074,839,6606,0,21504,0,306,2633,1503,992,538,0,0,864,1397,998,-99,-299
"2026-03-07",6,24621,"A",26166,22651,864,6606,0,21504,0,480,2517,1503,991,500,0,0,859,1396,997,-137,-328
"2026-03-07",7,23928,"A",25822,22008,865,6606,0,21504,0,751,2479,1504,992,3,-3,0,833,1383,997,-346,-194
"2026-03-07",8,23361,"A",25360,21481,865,6606,0,21504,0,763,2343,1504,992,0,-76,0,831,1376,997,-368,-192
"2026-03-07",9,23293,"A",25386,21440,880,6606,0,21504,0,670,2568,1504,991,-116,-7,0,574,1314,997,-637,-63
"2026-03-07",10,23077,"A",25115,21204,895,6606,0,21504,0,553,2739,1505,991,-133,0,0,566,1295,997,-660,-92
"2026-03-07",11,22978,"A",25561,21065,893,6606,0,21504,0,187,2926,1503,991,-912,0,0,967,1140,996,-804,-80
"2026-03-07",12,22904,"A",25611,20971,890,6606,0,21504,0,274,2908,1503,991,-969,0,0,984,1139,996,-803,-61
"2026-03-07",13,23967,"A",25861,21939,905,6606,0,21504,0,318,2904,1504,992,-355,-16,0,996,1368,997,-398,-207
"2026-03-07",14,24653,"A",26376,22568,919,6606,0,21504,0,219,2949,1503,991,-314,0,0,997,1397,997,-315,-275
"2026-03-07",15,26449,"A",27664,24198,921,6606,50,21504,0,165,2948,1502,991,719,-34,0,997,1397,997,851,-416
"2026-03-07",16,27278,"A",28599,24951,922,6606,282,21504,0,166,2884,1503,991,888,-42,0,997,1397,997,956,-513
"2026-03-07",17,28492,"A",29766,26114,891,6606,718,21504,0,167,3068,1502,991,1012,0,0,997,1397,997,987,-507
"2026-03-07",18,29367,"A",30601,26969,860,6606,1154,21504,0,161,2914,1502,991,1018,-39,0,997,1397,997,992,-434
"2026-03-07",19,30257,"A",31299,27816,807,6606,1534,21504,0,158,2801,1502,992,1069,-2,0,1016,1397,997,992,-282
"2026-03-07",20,30648,"A",31604,28250,753,6606,1933,21504,0,165,2738,1502,992,1069,-60,0,1017,1397,997,992,-131
"2026-03-07",21,30600,"A",31365,28310,772,6606,2393,21504,0,165,3095,1503,992,1069,47,0,1017,1397,997,992,16
"2026-03-07",22,30508,"A",31272,28267,791,6606,2661,21504,0,164,3180,1503,992,1070,21,0,1016,1397,997,991,141
"2026-03-07",23,30546,"A",31310,28393,851,6606,2789,21504,0,164,3301,1502,992,1071,61,0,1016,1397,997,955,197
"2026-03-07",24,30518,"A",31282,28420,910,6606,2939,21504,0,164,3175,1503,992,1070,7,0,1016,1397,997,949,197
"2026-03-07",25,30506,"A",31270,28443,917,6606,2937,21504,0,164,3115,1503,992,1064,0,0,1015,1397,996,987,197
"2026-03-07",26,30526,"A",31290,28438,924,6606,2975,21504,0,164,2854,1503,992,1071,0,45,1015,1397,997,991,197
"2026-03-07",27,30754,"A",31519,28650,915,6606,2840,21504,0,165,3086,1502,992,1070,0,193,1016,1397,997,991,174
"2026-03-07",28,30715,"A",31480,28533,906,6606,2623,21504,0,165,2883,1502,992,1071,0,265,1016,1397,997,991,197
"2026-03-07",29,30693,"A",31458,28511,892,6606,2245,21504,0,165,2761,1503,992,1070,6,237,998,1397,997,991,176
"2026-03-07",30,30661,"A",31426,28428,877,6606,1889,21504,0,165,2552,1503,992,1071,61,202,997,1397,997,984,84
"2026-03-07",31,31028,"A",31882,28767,861,6606,1471,21504,0,166,2401,1503,992,1068,-55,180,997,1397,996,712,-33
"2026-03-07",32,31663,"A",32690,29363,844,6606,1122,21504,0,171,2363,1503,992,1064,-83,84,997,1397,996,668,-173
"2026-03-07",33,32101,"A",33681,29699,825,6606,778,21504,0,156,2437,1503,992,598,-230,-53,997,1397,997,-222,-319
"2026-03-07",34,33021,"A",34881,30487,805,6606,375,21504,0,11,2259,1502,992,575,-381,-129,997,1397,997,-277,-462
"2026-03-07",35,34364,"A",36055,31594,848,6606,89,21504,0,10,2175,1503,992,298,-405,-126,877,1397,997,-36,-514
"2026-03-07",36,35210,"A",37056,32348,890,6606,5,21504,0,5,2168,1503,992,295,-448,-274,873,1397,997,-5,-514
"2026-03-07",37,35700,"A",37676,32722,904,6606,0,21504,0,6,2009,1502,992,923,-450,-406,993,1397,997,508,-514
"2026-03-07",38,35617,"A",37585,32543,917,6606,0,21504,0,6,1796,1503,992,958,-450,-398,997,1397,998,555,-514
"2026-03-07",39,34922,"A",37013,31872,895,6606,0,21504,0,12,1660,1502,992,1064,-450,-515,997,1397,997,906,-514
"2026-03-07",40,33868,"A",35920,30858,873,6606,0,21504,0,11,1633,1502,992,1069,-450,-477,997,1397,997,919,-514
"2026-03-07",41,33026,"A",35038,30096,891,6606,0,21504,0,9,1814,1503,992,985,-450,-439,964,1397,997,469,-514
"2026-03-07",42,32233,"A",34104,29400,909,6606,0,21504,0,9,1536,1503,992,982,-451,-297,963,1397,997,445,-514
"2026-03-07",43,30962,"A",32676,28214,884,6606,0,21504,0,7,1626,1503,992,1036,-447,-146,996,1397,997,715,-514
"2026-03-07",44,29834,"A",31318,27097,858,6606,0,21504,0,10,1611,1503,991,1038,-344,-16,997,1397,997,736,-514
"2026-03-07",45,28416,"A",29719,25767,839,6606,0,21504,0,10,1890,1503,992,1067,-195,0,997,1397,998,810,-498
"2026-03-07",46,27074,"A",28141,24505,819,6606,0,21504,0,10,1914,1502,992,1069,-53,0,997,1397,997,805,-404
"2026-03-07",47,26131,"A",27141,23694,784,6606,0,21504,0,10,2133,1503,992,836,-41,0,997,1397,998,442,-359
"2026-03-07",48,25643,"A",26507,23267,749,6606,0,21504,0,10,1906,1503,992,826,-1,0,997,1397,997,421,-253
"2026-03-08",1,25425,"A",26372,23022,733,6606,0,21504,0,10,1455,1503,991,1008,-58,0,978,1397,997,612,-279
"2026-03-08",2,25857,"A",26627,23518,716,6606,0,21504,0,9,1433,1503,991,1013,-4,0,977,1397,997,630,-157
"2026-03-08",3,25579,"A",26328,23270,687,6606,0,21504,0,8,1172,1503,991,1066,0,0,996,1397,998,809,-141
"2026-03-08",4,24924,"A",25647,22650,657,6606,0,21504,0,8,857,1503,991,1067,0,0,997,1397,998,821,-115
"2026-03-08",5,24509,"A",25256,22292,635,6606,0,21504,0,9,768,1503,991,1067,0,0,997,1397,997,808,-138
"2026-03-08",6,24036,"A",24751,21812,613,6606,0,21504,0,14,610,1503,991,1066,0,0,997,1397,998,797,-101
"2026-03-08",7,23405,"A",24690,21250,602,6606,0,21504,0,560,649,1504,991,1066,0,0,997,1397,998,444,-125
"2026-03-08",8,23067,"A",24470,20899,591,6606,0,21504,0,747,656,1503,991,1066,0,0,997,1397,998,416,-56
"2026-03-08",9,23073,"A",24526,20938,585,6606,0,21504,0,796,795,1504,991,987,0,0,906,1397,998,288,-57
"2026-03-08",10,22415,"A",23829,20184,578,6606,0,21504,0,808,559,1504,991,975,0,0,903,1397,998,272,-6
"2026-03-08",11,22089,"A",23444,19908,576,6606,0,21504,0,697,1133,1504,991,379,0,0,954,1397,997,15,-58
"2026-03-08",12,22123,"A",23458,19890,573,6606,0,21504,0,735,1460,1504,991,351,0,0,956,1397,997,15,1
"2026-03-08",13,22963,"A",24393,20718,588,6606,0,21504,0,783,1297,1504,991,828,0,0,995,1397,997,648,-47
"2026-03-08",14,23111,"A",24517,20884,603,6606,0,21504,0,747,1443,1504,991,851,0,0,997,1397,998,700,-59
"2026-03-08",15,24404,"A",25583,22168,629,6606,35,21504,0,530,1613,1503,991,1020,0,0,997,1397,997,970,-49
"2026-03-08",16,24962,"A",25983,22707,654,6606,221,21504,0,303,1613,1503,992,1026,0,0,997,1397,997,989,-118
"2026-03-08",17,26514,"A",27155,24150,635,6606,501,21504,0,26,1697,1504,992,1073,0,0,997,1397,997,989,-15
"2026-03-08",18,27289,"A",27896,24848,616,6606,851,21504,0,7,1752,1502,991,1073,0,0,997,1397,997,989,13
"2026-03-08",19,28550,"A",29156,26034,584,6606,1174,21504,0,6,1902,1503,991,1066,0,0,1016,1397,997,989,78
"2026-03-08",20,29124,"A",29730,26626,552,6606,1599,21504,0,6,1967,1503,991,1067,0,0,1017,1397,997,991,118
"2026-03-08",21,29373,"A",29979,26958,544,6606,1895,21504,0,6,2198,1503,991,1066,0,0,1017,1397,997,992,188
"2026-03-08",22,29750,"A",30359,27367,535,6606,2077,21504,0,9,2277,1502,992,1066,0,0,1017,1397,997,992,237
"2026-03-08",23,30136,"A",30749,27748,555,6606,2274,21504,0,13,2155,1502,992,1066,0,0,1017,1397,997,992,269
"2026-03-08",24,30471,"A",31083,28062,575,6606,2360,21504,0,12,2130,1502,992,1067,0,0,1017,1397,997,992,247
"2026-03-08",25,31017,"A",31628,28541,598,6606,2354,21504,0,11,2337,1502,992,1066,0,0,1017,1397,997,992,165
"2026-03-08",26,31425,"A",32035,28936,621,6606,2264,21504,0,10,2581,1503,992,1059,0,0,1017,1397,997,992,123
"2026-03-08",27,31557,"A",32167,29113,670,6606,2176,21504,0,10,2555,1503,992,1066,0,0,1017,1397,998,992,106
"2026-03-08",28,31605,"A",32215,29134,719,6606,2033,21504,0,10,2635,1502,992,1066,0,0,1017,1397,997,992,83
"2026-03-08",29,31664,"A",32313,29232,716,6606,1839,21504,0,10,2711,1503,991,1067,-39,0,998,1397,998,992,81
"2026-03-08",30,31683,"A",32300,29290,712,6606,1666,21504,0,10,2806,1502,991,1066,-7,0,997,1397,997,989,17
"2026-03-08",31,32137,"A",32854,29714,724,6606,1276,21504,0,10,2614,1503,991,1064,-107,0,997,1397,998,989,46
"2026-03-08",32,32949,"A",33639,30420,736,6606,897,21504,0,10,2930,1503,991,1064,-80,0,997,1397,998,989,18
"2026-03-08",33,33907,"A",34517,31266,716,6606,515,21504,0,10,2873,1503,991,1065,13,14,997,1397,997,989,118
"2026-03-08",34,35114,"A",35792,32243,695,6606,225,21504,0,10,2756,1502,991,1066,-68,0,997,1397,997,989,26
"2026-03-08",35,36197,"A",37158,33101,713,6606,52,21504,0,10,2735,1503,992,1046,-220,-62,950,1397,997,989,-69
"2026-03-08",36,36681,"A",38080,33598,731,6606,2,21504,0,10,2680,1503,992,1044,-372,-208,948,1397,998,989,-209
"2026-03-08",37,37137,"A",38721,33973,772,6606,0,21504,0,9,2682,1502,992,1065,-451,-358,995,1397,997,988,-166
"2026-03-08",38,36712,"A",38462,33489,813,6606,0,21504,0,8,2534,1503,992,1065,-451,-499,997,1397,997,989,-192
"2026-03-08",39,35781,"A",37662,32577,826,6606,0,21504,0,10,2213,1502,992,1067,-452,-516,997,1397,997,989,-303
"2026-03-08",40,34799,"A",36735,31709,839,6606,0,21504,0,10,2106,1502,992,1065,-451,-530,997,1397,997,989,-345
"2026-03-08",41,33276,"A",35261,30347,847,6606,0,21504,0,12,1980,1503,992,1065,-452,-529,997,1397,997,991,-392
"2026-03-08",42,32173,"A",34174,29329,855,6606,0,21504,0,11,1884,1502,992,1065,-451,-530,997,1397,997,992,-409
"2026-03-08",43,31168,"A",33076,28444,862,6606,0,21504,0,12,1787,1503,992,1054,-452,-455,997,1397,997,992,-389
"2026-03-08",44,29730,"A",31600,27117,868,6606,0,21504,0,11,1920,1503,992,1053,-451,-357,997,1397,997,992,-451
"2026-03-08",45,28102,"A",30015,25601,877,6606,0,21504,0,10,2158,1503,992,1017,-388,-478,997,1397,997,992,-437
"2026-03-08",46,26483,"A",28233,24152,885,6606,0,21504,0,11,2333,1502,992,1015,-240,-424,997,1397,998,992,-475
"2026-03-08",47,25377,"A",26948,23043,868,6606,0,21504,0,114,2246,1503,992,1022,-126,-307,997,1397,997,992,-424
"2026-03-08",48,24517,"A",25926,22208,850,6606,0,21504,0,128,2042,1503,992,1023,-119,-155,997,1397,997,992,-407
"2026-03-09",1,24856,"A",26231,22571,833,6606,0,21504,0,127,2409,1503,992,1064,-119,-20,997,1397,997,992,-509
"2026-03-09",2,25414,"A",26745,23216,816,6606,0,21504,0,132,2703,1502,991,1066,-85,0,997,1397,997,992,-514
"2026-03-09",3,24875,"A",26619,22745,805,6606,0,21504,0,525,2639,1503,991,1065,-105,0,997,1397,998,992,-514
"2026-03-09",4,24288,"A",25938,22177,794,6606,0,21504,0,417,2342,1502,991,1064,-119,0,997,1397,997,992,-514
"2026-03-09",5,23994,"A",25778,21941,791,6606,0,21504,0,552,2375,1503,991,1066,-118,0,997,1397,998,992,-514
"2026-03-09",6,23692,"A",25794,21673,788,6606,0,21504,0,869,2364,1503,991,1066,-119,0,997,1397,998,988,-514
"2026-03-09",7,23501,"A",25689,21517,786,6606,0,21504,0,955,2448,1503,991,1049,-119,0,997,1397,998,842,-514
"2026-03-09",8,23436,"A",25460,21520,784,6606,0,21504,0,791,2487,1502,991,1048,-119,0,997,1397,998,830,-514
"2026-03-09",9,23425,"A",25152,21567,788,6606,0,21504,0,494,2385,1503,991,853,-119,0,902,1397,998,779,-514
"2026-03-09",10,23305,"A",24997,21334,791,6606,0,21504,0,448,1994,1503,991,761,-119,-30,885,1397,997,703,-495
"2026-03-09",11,22948,"A",25454,20962,777,6606,0,21504,0,233,2219,1505,991,-642,-91,0,180,1397,998,-552,-388
"2026-03-09",12,23996,"A",26789,21866,762,6606,0,21504,0,171,2395,1505,991,-775,-23,-68,125,1367,998,-686,-470
"2026-03-09",13,26474,"A",30492,24196,761,6606,0,21504,0,170,2251,1507,991,-867,-157,-219,-647,994,998,-922,-436
"2026-03-09",14,28622,"A",32898,26165,759,6606,0,21504,0,169,2089,1507,991,-777,-308,-371,-680,977,998,-862,-509
"2026-03-09",15,31888,"A",34116,29147,781,6606,30,21504,0,169,1790,1491,991,-3,-436,-507,28,1350,997,465,-513
"2026-03-09",16,33005,"A",35268,30139,802,6606,191,21504,0,167,1991,1490,991,0,-452,-530,88,1397,998,608,-514
